Repo,Submodule,LOC,Dependencies
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-kotlin,3861,4
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-maven-plugin,318,7
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-models,1203,6
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-native-resources,56,3
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-runtime,2036,2
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-spring-boot-starter-2,260,1189
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-spring-boot-starter-3,275,1519
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\jte-watcher,200,4
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\test\jte-benchmark,171,3
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\test\jte-hotreload-test,152,3
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\test\jte-runtime-cp-test,163,3
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\test\jte-runtime-cp-test-models,350,5
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\test\jte-runtime-test,175,3
casid__jte,C:\Users\tyin363\Documents\repos\casid__jte\test\jte-runtime-test-kotlin,136,4
centic9__jgit-cookbook,C:\Users\tyin363\Documents\repos\centic9__jgit-cookbook,4725,10
cerberustesting__cerberus-core,C:\Users\tyin363\Documents\repos\cerberustesting__cerberus-core\source,195138,70
checkstyle__checkstyle,C:\Users\tyin363\Documents\repos\checkstyle__checkstyle,783406,63
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-core-boot,1137,1988
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-core-cloud,2401,1982
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-core-launch,1377,1978
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-core-secure,1588,1975
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-core-test,155,1972
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-core-tool,16792,1980
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-api-crypto,615,1973
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-cache,200,1972
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-datascope,741,1973
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-develop,396,1975
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-excel,354,1977
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-loadbalancer,273,1979
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-log,1435,1975
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-mybatis,1075,1979
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-oss,2124,1976
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-redis,2089,1975
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-report,3960,1975
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-social,237,1974
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-swagger,535,1973
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-tenant,552,1974
chillzhuang__blade-tool,C:\Users\tyin363\Documents\repos\chillzhuang__blade-tool\blade-starter-transaction,58,1976
classgraph__classgraph,C:\Users\tyin363\Documents\repos\classgraph__classgraph,58199,16
cnescatlab__sonar-cnes-report,C:\Users\tyin363\Documents\repos\cnescatlab__sonar-cnes-report,15899,22
code4craft__webmagic,C:\Users\tyin363\Documents\repos\code4craft__webmagic\webmagic-core,6010,45
code4craft__webmagic,C:\Users\tyin363\Documents\repos\code4craft__webmagic\webmagic-extension,4978,39
code4craft__webmagic,C:\Users\tyin363\Documents\repos\code4craft__webmagic\webmagic-samples,2576,40
code4craft__webmagic,C:\Users\tyin363\Documents\repos\code4craft__webmagic\webmagic-saxon,1734,37
code4craft__webmagic,C:\Users\tyin363\Documents\repos\code4craft__webmagic\webmagic-scripts,458,41
code4craft__webmagic,C:\Users\tyin363\Documents\repos\code4craft__webmagic\webmagic-selenium,527,37
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\chaos-monkey-spring-boot,6526,1900
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\demo-apps\chaos-monkey-demo-app,882,1885
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\demo-apps\chaos-monkey-demo-app-ext-jar,172,1880
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\demo-apps\chaos-monkey-demo-app-jdbc,93,1883
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\demo-apps\chaos-monkey-demo-app-naked,689,1883
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\demo-apps\chaos-monkey-demo-app-unleash-toggles,550,1885
codecentric__chaos-monkey-spring-boot,C:\Users\tyin363\Documents\repos\codecentric__chaos-monkey-spring-boot\demo-apps\chaos-monkey-web-reactive-app,115,1881
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark,14848,18
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-autolink,200,18
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-footnotes,1347,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-gfm-strikethrough,472,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-gfm-tables,1741,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-heading-anchor,393,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-image-attributes,290,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-ins,340,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-task-list-items,230,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-ext-yaml-front-matter,455,17
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-integration-test,1059,28
commonmark__commonmark-java,C:\Users\tyin363\Documents\repos\commonmark__commonmark-java\commonmark-test-util,218,17
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-api-client,14188,1175
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-benchmark,2595,1163
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-cli,10483,1170
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-common,32535,1177
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine,128202,1186
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\src\test\resources\udf-example,123,2
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\src\test\resources\udf-example-2,27,2
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\src\test\resources\udf-failing-tests,107,3
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\src\test\resources\udf-isolated,31,2
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\target\test-classes\udf-example,123,2
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\target\test-classes\udf-example-2,27,2
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\target\test-classes\udf-failing-tests,107,3
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine\target\test-classes\udf-isolated,31,2
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-engine-common,2204,1161
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-examples,2005,1163
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-execution,31507,1169
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-functional-tests,13791,1177
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-metastore,2092,1162
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-parser,37458,1168
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-rest-app,77113,1184
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-rest-client,3615,1165
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-rest-model,10035,1165
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-rocksdb-config-setter,840,1165
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-serde,19543,1170
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-stream-lib,11501,1166
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-streams,26801,1165
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-test-util,3576,1175
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-testing-tool,3189,1165
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-tools,7351,1170
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-udf,3434,1163
confluentinc__ksql,C:\Users\tyin363\Documents\repos\confluentinc__ksql\ksqldb-version-metrics-client,3840,1164
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-common,3351,2551
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-extension\continew-extension-schedule-server,53,2528
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-plugin\continew-plugin-generator,1538,2527
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-plugin\continew-plugin-open,775,2527
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-plugin\continew-plugin-schedule,2125,2531
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-plugin\continew-plugin-tenant,1842,2527
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-server,1259,2534
continew-org__continew-admin,C:\Users\tyin363\Documents\repos\continew-org__continew-admin\continew-system,20123,2528
cosen1024__community,C:\Users\tyin363\Documents\repos\cosen1024__community,5330,883
Cosium__git-code-format-maven-plugin,C:\Users\tyin363\Documents\repos\Cosium__git-code-format-maven-plugin\core,2277,34
Cosium__git-code-format-maven-plugin,C:\Users\tyin363\Documents\repos\Cosium__git-code-format-maven-plugin\google-java-format,165,21
Cosium__git-code-format-maven-plugin,C:\Users\tyin363\Documents\repos\Cosium__git-code-format-maven-plugin\spi,146,18
Cosium__spring-data-jpa-entity-graph,C:\Users\tyin363\Documents\repos\Cosium__spring-data-jpa-entity-graph\core,4059,48
Cosium__spring-data-jpa-entity-graph,C:\Users\tyin363\Documents\repos\Cosium__spring-data-jpa-entity-graph\generator,643,36
crawler-commons__crawler-commons,C:\Users\tyin363\Documents\repos\crawler-commons__crawler-commons,14656,5
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-client,1428,1529
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-client-sdk,1383,1521
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-common,6022,1530
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-forward-route,1234,1538
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-integration-test,174,1526
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-persistence\cim-persistence-api,137,1520
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-persistence\cim-persistence-mysql,131,1522
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-persistence\cim-persistence-redis,173,1520
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-rout-api,360,1519
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-server,678,1529
crossoverJie__cim,C:\Users\tyin363\Documents\repos\crossoverJie__cim\cim-server-api,125,1519
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-cdi2,278,67
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-core,25918,144
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-deltaspike,113,59
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-gherkin,185,52
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-gherkin-messages,940,53
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-guice,1386,59
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-jakarta-cdi,281,61
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-jakarta-openejb,128,58
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-java,36236,127
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-java8,95457,59
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-junit,2934,57
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-junit-platform-engine,4010,57
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-openejb,128,58
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-picocontainer,441,57
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-plugin,1552,52
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-spring,1902,60
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\cucumber-testng,1381,37
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\datatable,6110,125
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\datatable-matchers,105,55
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\docstring,788,122
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\calculator-java-cli,291,99
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\calculator-java-junit4,295,99
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\calculator-java-junit5,239,122
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\calculator-java-testng,273,34
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\calculator-java8-cli,182,34
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\spring-java-junit5,332,1559
cucumber__cucumber-jvm,C:\Users\tyin363\Documents\repos\cucumber__cucumber-jvm\examples\wicket-java-junit4\wicket-main,188,56
CyrilFeng__karma,C:\Users\tyin363\Documents\repos\CyrilFeng__karma,2630,1162
damianszczepanik__cucumber-reporting,C:\Users\tyin363\Documents\repos\damianszczepanik__cucumber-reporting,10758,87
daoshenzzg__socket-mqtt,C:\Users\tyin363\Documents\repos\daoshenzzg__socket-mqtt,4828,9
darrachequesne__spring-data-jpa-datatables,C:\Users\tyin363\Documents\repos\darrachequesne__spring-data-jpa-datatables,2487,1537
dasniko__testcontainers-keycloak,C:\Users\tyin363\Documents\repos\dasniko__testcontainers-keycloak,1526,17
databricks__learning-spark,C:\Users\tyin363\Documents\repos\databricks__learning-spark,2320,14
databricks__learning-spark,C:\Users\tyin363\Documents\repos\databricks__learning-spark\mini-complete-example,68,1
davidB__scala-maven-plugin,C:\Users\tyin363\Documents\repos\davidB__scala-maven-plugin,7233,20
davidmoten__geo,C:\Users\tyin363\Documents\repos\davidmoten__geo\geo,2946,6
davidmoten__geo,C:\Users\tyin363\Documents\repos\davidmoten__geo\geo-mem,413,7
davidmoten__rtree,C:\Users\tyin363\Documents\repos\davidmoten__rtree,23442,12
davidmoten__rxjava-jdbc,C:\Users\tyin363\Documents\repos\davidmoten__rxjava-jdbc,11153,18
davidmoten__rxjava2-jdbc,C:\Users\tyin363\Documents\repos\davidmoten__rxjava2-jdbc\rxjava2-jdbc,15115,18
davidmoten__rxjava2-jdbc,C:\Users\tyin363\Documents\repos\davidmoten__rxjava2-jdbc\rxjava2-jdbc-stored-procedure,130,1
davidmoten__rxjava2-jdbc,C:\Users\tyin363\Documents\repos\davidmoten__rxjava2-jdbc\rxjava2-pool,1619,7
dependency-check__dependency-check-sonar-plugin,C:\Users\tyin363\Documents\repos\dependency-check__dependency-check-sonar-plugin\examples\multi-module-maven\module1,8,2
dependency-check__dependency-check-sonar-plugin,C:\Users\tyin363\Documents\repos\dependency-check__dependency-check-sonar-plugin\examples\multi-module-maven\module2,8,1
dependency-check__dependency-check-sonar-plugin,C:\Users\tyin363\Documents\repos\dependency-check__dependency-check-sonar-plugin\examples\multi-module-maven\module3,8,1
dependency-check__dependency-check-sonar-plugin,C:\Users\tyin363\Documents\repos\dependency-check__dependency-check-sonar-plugin\examples\single-module-maven,8,4
dependency-check__dependency-check-sonar-plugin,C:\Users\tyin363\Documents\repos\dependency-check__dependency-check-sonar-plugin\sonar-dependency-check-plugin,5375,12
DerekYRC__mini-spring,C:\Users\tyin363\Documents\repos\DerekYRC__mini-spring,4274,8
dernasherbrezon__r2cloud,C:\Users\tyin363\Documents\repos\dernasherbrezon__r2cloud,41386,18
dflib__dflib,C:\Users\tyin363\Documents\repos\dflib__dflib\dflib,80658,37
dflib__dflib,C:\Users\tyin363\Documents\repos\dflib__dflib\dflib-avro,1885,39
