submodule,normalised_direct_deps,normalised_transitive_deps
pixelsdb__pixels_pixels-retina,0,0.0
pixelsdb__pixels_pixels-scaling-ec2,0.0,0.0
pixelsdb__pixels_pixels-scaling-general,0.0,0.0
pixelsdb__pixels_pixels-server,0.0,0.0
pixelsdb__pixels_pixels-storage-gcs,0.7,0.0
pixelsdb__pixels_pixels-storage-hdfs,0.0,0.21212121212121213
pixelsdb__pixels_pixels-storage-localfs,0,0
pixelsdb__pixels_pixels-storage-mock,0,0
pixelsdb__pixels_pixels-storage-redis,0.0,0
pixelsdb__pixels_pixels-storage-s3,0.0,0.0
pixelsdb__pixels_pixels-storage-stream,0.0,0.06451612903225806
pixelsdb__pixels_pixels-worker-common,0.0,0
pixelsdb__pixels_pixels-worker-lambda,0.0,0
plantuml__plantuml-server_plantuml__plantuml-server,0.0,0.0
primefaces__primefaces_primefaces-cli,0.0,0
primefaces__primefaces_primefaces-selenium-components,0,0
primefaces__primefaces_primefaces-selenium-core,0.0,0.0
prometheus__jmx_exporter_collector,0.0,0
prometheus__jmx_exporter_integration_tests,0.125,0.0
prometheus__jmx_exporter_jmx_example_application,0,0
prometheus__jmx_exporter_jmx_prometheus_common,0.0,0
prometheus__jmx_exporter_jmx_prometheus_isolator_javaagent,0,0
prometheus__jmx_exporter_jmx_prometheus_javaagent,0.0,0.0
prometheus__jmx_exporter_jmx_prometheus_standalone,0,0.0
protegeproject__protege_protege-common,0,0
protegeproject__protege_protege-launcher,0.0,0
pwm-project__pwm_data-service,0.0,0.0
pwm-project__pwm_docker,0,0
pwm-project__pwm_onejar,0.0,0
pwm-project__pwm_rest-test-service,0.0,0
qifan777__dive-into-spring-ai_qifan777__dive-into-spring-ai,0.0,0.04405286343612335
Qihoo360__hbox_common,0.0,0
Qihoo360__hbox_history-server,0.0,0.0
Qihoo360__hbox_web,0.0,0.0
qoomon__maven-git-versioning-extension_qoomon__maven-git-versioning-extension,0.0,0.0
querydsl__querydsl_querydsl-apt,0.0,0.0
querydsl__querydsl_querydsl-codegen,0.0,0
querydsl__querydsl_querydsl-codegen-utils,0.0,0
querydsl__querydsl_querydsl-collections,0.0,0.0
querydsl__querydsl_querydsl-example-jpa-guice,0.0,0.0
querydsl__querydsl_querydsl-example-sql-guice,0.0,0.0
querydsl__querydsl_querydsl-example-sql-spring,0.0,0.0
querydsl__querydsl_querydsl-guava,0.0,0.0
querydsl__querydsl_querydsl-hibernate-search,0.0,0.0
querydsl__querydsl_querydsl-jdo,0.0,0.0
querydsl__querydsl_querydsl-jpa,0.0,0.0
querydsl__querydsl_querydsl-jpa-codegen,0.0,0.0
querydsl__querydsl_querydsl-lucene3,0.0,0.0
querydsl__querydsl_querydsl-lucene4,0.08333333333333333,0.5
querydsl__querydsl_querydsl-lucene5,0.75,0.0
querydsl__querydsl_querydsl-maven-plugin,0.0,0.0
querydsl__querydsl_querydsl-mongodb,0.0,0.0
querydsl__querydsl_querydsl-spatial,0.0,0.0
querydsl__querydsl_querydsl-sql-codegen,0.0,0.0
querydsl__querydsl_querydsl-sql-spatial,0.0,0.0
querydsl__querydsl_querydsl-sql-spring,0.0,0
rampatra__jbot_jbot,0.0,0.0
rampatra__jbot_jbot-example,0,0.0
Randgalt__record-builder_record-builder-core,0,0
Randgalt__record-builder_record-builder-processor,0,0
Randgalt__record-builder_record-builder-test,0,0
Randgalt__record-builder_record-builder-validator,0,0
raydac__java-binary-block-parser_jbbp-gradle,0.0,0
raydac__java-binary-block-parser_jbbp-gradle5-plugin-test,0,0
raydac__java-binary-block-parser_jbbp-gradle6-plugin-test,0,0
raydac__java-binary-block-parser_jbbp-gradle7-plugin-test,0,0
raydac__java-binary-block-parser_jbbp-gradle8-plugin-test,0,0
raydac__java-binary-block-parser_jbbp-maven-plugin,0.0,0
raydac__java-binary-block-parser_jbbp-mvn-test-customvars,0,0
raydac__java-binary-block-parser_jbbp-mvn-test-getterssetters,0,0
raydac__java-binary-block-parser_jbbp-plugin-common,0.0,0
rayokota__kareldb_kareldb-core,0.012773722627737226,0.45454545454545453
rayokota__kareldb_kareldb-server,0.0,0.0
rayokota__kcache_kcache,0.0,0
rayokota__kcache_kcache-bdbje,0.0,0
rayokota__kcache_kcache-benchmark,0.0,0.0
rayokota__kcache_kcache-caffeine,0.0,0
rayokota__kcache_kcache-lmdb,0.0,0
rayokota__kcache_kcache-mapdb,0.0,0
rayokota__kcache_kcache-rdbms,0.10126582278481013,0
rayokota__kcache_kcache-rocksdb,0.010238907849829351,0
reficio__p2-maven-plugin_reficio__p2-maven-plugin,0.011235955056179775,0.5263157894736842
reficio__p2-maven-plugin_test.bundle1,0,0
reficio__p2-maven-plugin_test.bundle2,0,0
reugn__dev-tools_reugn__dev-tools,0.0,0.0
revelc__formatter-maven-plugin_cache,0,0
revelc__formatter-maven-plugin_revelc__formatter-maven-plugin,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-beta-api,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-beta-client,0.043478260869565216,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-common-tools,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-jdbc-commons,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-api,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-assembler,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-base,0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-core,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-data,0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-elastic,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-ftp,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-rdbms,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-stream,0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-data-transfer-stream-local-file,0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-rpc-commons,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-rpc-consumer,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-rpc-provide,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-security-base,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-support-api-online,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-support-risedata-jpa-repository,0.0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-support-risedata-scheduler,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-support-risedata-security,0,0
risesoft-y9__DataFlow-Engine_risenet-y9boot-support-y9kernel-security,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-webapp-risedata-executor,0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-webapp-risedata-log,0.0,0.0
risesoft-y9__DataFlow-Engine_risenet-y9boot-webapp-risedata-manager,0.0,0.0
risesoft-y9__Network-Drive_risenet-y9boot-api-auth,0.0,0.0
risesoft-y9__Network-Drive_risenet-y9boot-server-storage,0,0.0
rstoyanchev__spring-websocket-portfolio_rstoyanchev__spring-websocket-portfolio,0.0,0.0
runelite__runelite_runelite-jshell,0.024390243902439025,0.0
runelite__runelite_runelite-maven-plugin,0.0,0.0
s3-wagon-private__s3-wagon-private_s3-wagon-private__s3-wagon-private,0.25,0.0
samskivert__jmustache_samskivert__jmustache,0.0,0
saoshao__DetSql_saoshao__DetSql,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-commandline,0.0034129692832764505,0.0
schemacrawler__SchemaCrawler_schemacrawler-db2,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-diagram,0.0,0.0
schemacrawler__SchemaCrawler_schemacrawler-examplecode,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-hsqldb,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-lint,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-loader,0.0,0.012195121951219513
schemacrawler__SchemaCrawler_schemacrawler-mysql,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-offline,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-operations,0.0,0.0
schemacrawler__SchemaCrawler_schemacrawler-oracle,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-postgresql,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-scripting,0.007352941176470588,0.0
schemacrawler__SchemaCrawler_schemacrawler-sqlite,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-sqlserver,0.0,0
schemacrawler__SchemaCrawler_schemacrawler-testdb,0.0,0.0
schemacrawler__SchemaCrawler_schemacrawler-text,0.0,0.005405405405405406
schemacrawler__SchemaCrawler_schemacrawler-tools,0.013333333333333334,0.0
schemacrawler__SchemaCrawler_schemacrawler-utility,0,0
shibing624__similarity_shibing624__similarity,0.0,0
shred__acme4j_acme4j-client,0.0,0
shred__acme4j_acme4j-example,0.0,0.0
shred__acme4j_acme4j-it,0.0,0.0
shred__acme4j_acme4j-smime,0.0,0
skjolber__3d-bin-container-packing_algorithm,0,0
skjolber__3d-bin-container-packing_api,0.0,0.0
skjolber__3d-bin-container-packing_core,0.0,0
skjolber__3d-bin-container-packing_extreme-points,0.0,0.0
skjolber__3d-bin-container-packing_jmh,0,0
skjolber__3d-bin-container-packing_packaging,0,0
skjolber__3d-bin-container-packing_test,0.0,0
sladkoff__minecraft-prometheus-exporter_sladkoff__minecraft-prometheus-exporter,0.0,0.0
smallrye__smallrye-mutiny_context-propagation,0.0,0
smallrye__smallrye-mutiny_math,0.0,0
smallrye__smallrye-mutiny_no-deps,0,0
smallrye__smallrye-mutiny_reactive-streams-operators,0.0,0.0
smallrye__smallrye-mutiny_reactive-streams-operators-jakarta,0.0,0.0
smallrye__smallrye-mutiny_reactor,0.0,0
smallrye__smallrye-mutiny_rxjava3,0.0,0
smallrye__smallrye-mutiny_test-utils,0.0,0
smallrye__smallrye-mutiny_workshop-examples,0.0,0
sofastack__sofa-jraft_bdb-log-storage-impl,0.0,0.0
sofastack__sofa-jraft_jraft-example,0.0040650406504065045,0.0
sofastack__sofa-jraft_jraft-test,0.0,0.0
sofastack__sofa-jraft_rheakv-pd,0.00546448087431694,0.030303030303030304
sofastack__sofa-jraft_rpc-grpc-impl,0.0,0.0
sohutv__mqcloud_mq-client-common-open,0.0,0.0
sohutv__mqcloud_mq-client-open,0.0,0.0
sohutv__mqcloud_mq-cloud-common,0.0,0.0
sohutv__mqcloud_mq-flink-client,0.19230769230769232,0.2972972972972973
somta__Juggle_common,0.0,0.4117647058823529
somta__Juggle_juggle-sdk-java,0,0.0
somta__Juggle_juggle-spring-boot-example,0.0,0.0
somta__Juggle_juggle-spring-boot-starter,0,0.0
SonarOpenCommunity__sonar-cxx_cxx-checks,0.0,0
SonarOpenCommunity__sonar-cxx_cxx-sensors,0.0,0.0
SonarOpenCommunity__sonar-cxx_cxx-squid-bridge,0.0,0
SonarOpenCommunity__sonar-cxx_cxx-sslr-toolkit,0.0,0
SonarOpenCommunity__sonar-cxx_sonar-cxx-plugin,0.0,0
SonarOpenCommunity__sonar-cxx_sslr-core,0.0,0
SonarOpenCommunity__sonar-cxx_sslr-testing-harness,0.0,0
SonarOpenCommunity__sonar-cxx_sslr-toolkit,0.0,0
SonarOpenCommunity__sonar-cxx_sslr-xpath,0.0,0
SonarSource__sonar-scanner-cli_SonarSource__sonar-scanner-cli,0.0,0
SonarSource__sonarlint-core_analysis-engine,0.0,0
SonarSource__sonarlint-core_classloader-leak-plugin,0.0,0
SonarSource__sonarlint-core_cli,0.0,0
SonarSource__sonarlint-core_commons,0.0,0
SonarSource__sonarlint-core_custom-sensor-plugin,0.0,0
SonarSource__sonarlint-core_global-extension-plugin,0.0,0
SonarSource__sonarlint-core_http,0.0,0.0
SonarSource__sonarlint-core_java-client-utils,0.0,0
SonarSource__sonarlint-core_java-custom-rules,0.0,0
SonarSource__sonarlint-core_maven-shade-ext-bnd-transformer,0.0,0
SonarSource__sonarlint-core_module_a1,0,0
SonarSource__sonarlint-core_module_a2,0,0
SonarSource__sonarlint-core_module_b1,0,0
SonarSource__sonarlint-core_module_b2,0,0
SonarSource__sonarlint-core_plugin-api,0.0,0
SonarSource__sonarlint-core_plugin-commons,0.0,0.0
SonarSource__sonarlint-core_rpc-impl,0.0,0.0
SonarSource__sonarlint-core_rpc-java-client,0.0,0
SonarSource__sonarlint-core_rule-extractor,0,0.0
SonarSource__sonarlint-core_sample-java,0,0
SonarSource__sonarlint-core_sample-java-custom,0,0
SonarSource__sonarlint-core_sample-java-hotspot,0,0
SonarSource__sonarlint-core_sample-java-taint,0.0,0
SonarSource__sonarlint-core_sample-language-mix,0,0
SonarSource__sonarlint-core_server-api,0.0,0
SonarSource__sonarlint-core_server-connection,0.0,0.0
SonarSource__sonarlint-core_telemetry,0.0,0
SonarSource__sonarlint-core_test-utils,0.0,0.0
SourceLabOrg__kafka-webview_dev-cluster,0.0,0.0
SourceLabOrg__kafka-webview_kafka-webview-plugin,0,0
SPARQL-Anything__sparql.anything_sparql-anything-archive,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-bibliography,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-binary,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-cli,0.022727272727272728,0.0
SPARQL-Anything__sparql.anything_sparql-anything-csv,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-docs,0.0,0.0
SPARQL-Anything__sparql.anything_sparql-anything-documentation-generator,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-engine,0.05,0
SPARQL-Anything__sparql.anything_sparql-anything-fuseki,0.0,0.0
SPARQL-Anything__sparql.anything_sparql-anything-json,0.0,0.0
SPARQL-Anything__sparql.anything_sparql-anything-markdown,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-metadata,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-model,0.0,0.015228426395939087
SPARQL-Anything__sparql.anything_sparql-anything-parser,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-rdf,0,0
SPARQL-Anything__sparql.anything_sparql-anything-slides,0.0,0.0
SPARQL-Anything__sparql.anything_sparql-anything-spreadsheet,0.0,0.0
SPARQL-Anything__sparql.anything_sparql-anything-testutils,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-text,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-xml,0.0,0
SPARQL-Anything__sparql.anything_sparql-anything-yaml,0.0,0
SpigotMC__BungeeCord_api,0.0,0.0
SpigotMC__BungeeCord_bootstrap,0,0
SpigotMC__BungeeCord_chat,0.0,0
SpigotMC__BungeeCord_cmd-alert,0.0,0
SpigotMC__BungeeCord_cmd-find,0,0
SpigotMC__BungeeCord_cmd-kick,0.0,0
SpigotMC__BungeeCord_cmd-list,0,0
SpigotMC__BungeeCord_cmd-send,0.0,0
SpigotMC__BungeeCord_cmd-server,0,0
SpigotMC__BungeeCord_config,0.0,0
SpigotMC__BungeeCord_dialog,0.0,0
SpigotMC__BungeeCord_event,0.0,0
SpigotMC__BungeeCord_log,0.0,0
SpigotMC__BungeeCord_native,0.0,0.0
SpigotMC__BungeeCord_nbt,0.0,0
SpigotMC__BungeeCord_protocol,0.0,0.0
SpigotMC__BungeeCord_proxy,0.0,0.0
SpigotMC__BungeeCord_query,0.0,0.0
SpigotMC__BungeeCord_reconnect-yaml,0,0
SpigotMC__BungeeCord_serializer,0.0,0
SpigotMC__BungeeCord_slf4j,0.0,0
spotbugs__sonar-findbugs_findbugs,0.0,0
spotbugs__sonar-findbugs_multi-module-app,0,0
spotbugs__sonar-findbugs_multi-module-core,0,0
spotbugs__sonar-findbugs_multi-module-fx,0,0
spotbugs__sonar-findbugs_multi-module-groovy,0,0
spotbugs__sonar-findbugs_multi-module-kotlin,0,0
spotbugs__sonar-findbugs_spotbugs__sonar-findbugs,0.0,0.0
spring-cloud-samples__brewery_brewing,0.0,0.0
spring-cloud-samples__brewery_common,0.0,0.0
spring-cloud-samples__brewery_config-server,0,0.0
spring-cloud-samples__brewery_eureka,0,0.0
spring-cloud-samples__brewery_gateway,0,0.0
spring-cloud-samples__brewery_ingredients,0,0.0
spring-cloud-samples__brewery_presenting,0.0,0.0
spring-cloud-samples__brewery_reporting,0.0,0.0
spring-cloud__spring-cloud-circuitbreaker_spring-cloud-circuitbreaker-resilience4j,0.0,0.0
spring-cloud__spring-cloud-circuitbreaker_spring-cloud-circuitbreaker-spring-retry,0.0,0.0
spring-cloud__spring-cloud-config_spring-cloud-config-client,0.0,0.0
spring-cloud__spring-cloud-config_spring-cloud-config-monitor,0,0
spring-cloud__spring-cloud-config_spring-cloud-config-sample,0,0.0
spring-cloud__spring-cloud-consul_spring-cloud-consul-binder,0,0.0
spring-cloud__spring-cloud-consul_spring-cloud-consul-bootstrap-tests,0,0
spring-cloud__spring-cloud-consul_spring-cloud-consul-config,0.0,0.0
spring-cloud__spring-cloud-consul_spring-cloud-consul-configdata-retry-tests,0,0
spring-cloud__spring-cloud-consul_spring-cloud-consul-configdata-tests,0,0
spring-cloud__spring-cloud-consul_spring-cloud-consul-core,0.0,0.0
spring-cloud__spring-cloud-consul_spring-cloud-consul-discovery,0.0,0.0
spring-cloud__spring-cloud-vault_spring-cloud-vault-config,0.0,0.0
spring-cloud__spring-cloud-vault_spring-cloud-vault-config-aws,0,0
spring-cloud__spring-cloud-vault_spring-cloud-vault-config-consul,0,0
spring-cloud__spring-cloud-vault_spring-cloud-vault-config-databases,0,0
spring-cloud__spring-cloud-vault_spring-cloud-vault-config-rabbitmq,0,0
spring-cloud__spring-cloud-zookeeper_spring-cloud-zookeeper-config,0.0,0.0
spring-cloud__spring-cloud-zookeeper_spring-cloud-zookeeper-core,0.0,0.0
spring-cloud__spring-cloud-zookeeper_spring-cloud-zookeeper-discovery,0.0,0.0
spring-cloud__spring-cloud-zookeeper_spring-cloud-zookeeper-sample,0,0
spring-io__initializr_initializr-actuator,0.0,0.0
spring-io__initializr_initializr-docs,0,0.0
spring-io__initializr_initializr-generator-spring,0.0,0.0
spring-io__initializr_initializr-generator-test,0.0,0.0
spring-io__initializr_initializr-metadata,0.0,0.0
spring-io__initializr_initializr-service-sample,0,0.0
spring-io__initializr_initializr-version-resolver,0.0,0.0
spring-io__initializr_initializr-web,0.0,0.0
spring-io__start.spring.io_start-site,0,0.0
spring-io__start.spring.io_test-support,0.0,0.0
spring-petclinic__spring-framework-petclinic_spring-petclinic__spring-framework-petclinic,0.27906976744186046,0.14634146341463414
spring-petclinic__spring-petclinic-rest_openapi,0.0,3.923076923076923
spring-petclinic__spring-petclinic-rest_spring-petclinic__spring-petclinic-rest,0.0,0.007462686567164179
spring-projects__spring-ai-examples_brave,0.0,0.0
spring-projects__spring-ai-examples_brave-chatbot,0.0,0.0
spring-projects__spring-ai-examples_brave-docker-agents-gateway,0.0,0.0
spring-projects__spring-ai-examples_brave-starter,0.0,0.0
spring-projects__spring-ai-examples_chain-workflow,0.0,0.0
spring-projects__spring-ai-examples_chatbot,0.0,0.0
spring-projects__spring-ai-examples_client,0.0,0.0
spring-projects__spring-ai-examples_evaluator-optimizer,0.0,0.0
spring-projects__spring-ai-examples_filesystem,0.0,0.0
spring-projects__spring-ai-examples_helloworld,0.0,0.0
spring-projects__spring-ai-examples_manual-webflux-server,0.17647058823529413,0.0
spring-projects__spring-ai-examples_mcp-annotations-server,0.0,0.0
spring-projects__spring-ai-examples_mcp-sampling-client,0.0,0.0
spring-projects__spring-ai-examples_mcp-weather-webmvc-server,0.0,0.0
spring-projects__spring-ai-examples_openai-streaming-response,0,0.0
spring-projects__spring-ai-examples_orchestrator-workers,0.0,0.0
spring-projects__spring-ai-examples_parallelization-workflow,0.0,0.0
spring-projects__spring-ai-examples_prompt-engineering-patterns,0,0
spring-projects__spring-ai-examples_reflection,0.0,0.0
spring-projects__spring-ai-examples_routing-workflow,0.0,0.0
spring-projects__spring-ai-examples_server,0.0,0.0
spring-projects__spring-ai-examples_simple,0.0,0.0
spring-projects__spring-ai-examples_spring-ai-java-function-callback,0.0,0.0
spring-projects__spring-ai-examples_starter-default-client,0.0,0.0
spring-projects__spring-ai-examples_starter-stdio-server,0.0,0.0
spring-projects__spring-ai-examples_starter-webflux-client,0.0,0.0
spring-projects__spring-ai-examples_starter-webflux-server,0.0,0.0
spring-projects__spring-ai-examples_starter-webmvc-oauth2-server,0.0,0.0
spring-projects__spring-ai-examples_starter-webmvc-server,0.0,0.0
spring-projects__spring-batch_spring-batch-integration,0,0.0
spring-projects__spring-batch_spring-batch-samples,0.0,0.0
spring-projects__spring-batch_spring-batch-test,0,0.0
spring-projects__spring-data-jpa_spring-data-envers,0.0,0.0
spring-projects__spring-data-rest_spring-data-rest-core,0.0,0.0
spring-projects__spring-data-rest_spring-data-rest-hal-explorer,0.0,0
spring-projects__spring-data-rest_spring-data-rest-tests-jpa,0.0,0.0
spring-projects__spring-data-rest_spring-data-rest-tests-mongodb,0.0,0
spring-projects__spring-data-rest_spring-data-rest-tests-security,0,0
spring-projects__spring-data-rest_spring-data-rest-tests-shop,0.0,0.0
spring-projects__spring-grpc_grpc-client,0,0.0
spring-projects__spring-grpc_grpc-oauth2,0.0,0.0
spring-projects__spring-grpc_grpc-reactive,0.0,0.0
spring-projects__spring-grpc_grpc-secure,0.0,0.0
spring-projects__spring-grpc_grpc-server,0.0,0.0
spring-projects__spring-grpc_grpc-server-netty-shaded,0,0.0
spring-projects__spring-grpc_grpc-tomcat,0,0.0
spring-projects__spring-grpc_grpc-tomcat-secure,0,0.0
spring-projects__spring-grpc_grpc-webflux,0,0.0
spring-projects__spring-grpc_grpc-webflux-secure,0,0.0
spring-projects__spring-grpc_spring-grpc-core,0.0,0.022222222222222223
spring-projects__spring-grpc_spring-grpc-docs,0.0,0
spring-projects__spring-grpc_spring-grpc-spring-boot-autoconfigure,0.0,0.0
spring-projects__spring-grpc_spring-grpc-test,0.0,0.0
spring-projects__spring-modulith_spring-modulith-actuator,0,0.0
spring-projects__spring-modulith_spring-modulith-api,0.0,0
spring-projects__spring-modulith_spring-modulith-apt,0.0,0.0
spring-projects__spring-modulith_spring-modulith-core,0.0,0.0
spring-projects__spring-modulith_spring-modulith-docs,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-amqp,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-api,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-core,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-jackson,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-jdbc,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-jms,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-jpa,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-kafka,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-messaging,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-mongodb,0.0,0.0
spring-projects__spring-modulith_spring-modulith-events-neo4j,0.0,0.0
spring-projects__spring-modulith_spring-modulith-example-epr-jdbc,0.0,0.0
spring-projects__spring-modulith_spring-modulith-example-epr-mongodb,0.0,0.0
spring-projects__spring-modulith_spring-modulith-example-epr-neo4j,0.0,0.0
spring-projects__spring-modulith_spring-modulith-example-full,0,0.0
spring-projects__spring-modulith_spring-modulith-example-kafka,0,0.0
spring-projects__spring-modulith_spring-modulith-integration-test,0.0,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webflux-api,0.0,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webflux-ui,0,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webmvc-api,0.0,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webmvc-ui,0.0,0.0
stick-i__scblogs_blink-server,0,0.11538461538461539
stick-i__scblogs_blog-client,0.0,0
stick-i__scblogs_blog-content-server,0,0.0
stick-i__scblogs_blog-sdk,0,0
stick-i__scblogs_blog-server,0.0,0.5277777777777778
stick-i__scblogs_comment-client,0,0
stick-i__scblogs_comment-sdk,0,0
stick-i__scblogs_comment-server,0.0,0.14285714285714285
stick-i__scblogs_common-amqp,0,0.0
stick-i__scblogs_common-core,0.0,0
stick-i__scblogs_common-redis,0.0,0.0
stick-i__scblogs_common-regex,0,0
stick-i__scblogs_common-tool,0.5,0
stick-i__scblogs_common-web,0.0,0.0
stick-i__scblogs_gateway-service,0.0,0.0
stick-i__scblogs_resource-client,0,0.0
stick-i__scblogs_resource-sdk,0.0,0
stick-i__scblogs_resource-server,0.0,0.0
stick-i__scblogs_user-client,0.0,0
stick-i__scblogs_user-server,0.0,0.2619047619047619
stick-i__spel-validator_spel-validator-constrain,0.0,0.0
stick-i__spel-validator_spel-validator-core,0.0,0.0
stick-i__spel-validator_spel-validator-jakarta,0.0,0.0
stick-i__spel-validator_spel-validator-javax,0.0,0.0
stick-i__spel-validator_spel-validator-test,0.0,0.0
strimzi__strimzi-kafka-bridge_strimzi__strimzi-kafka-bridge,0.015810276679841896,0
subchen__jetbrick-template-2x_jetbrick-template,0.0,0
subchen__jetbrick-template-2x_jetbrick-template-jetbrickmvc,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-jfinal,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-jfinal3,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-jodd,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-nutz,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-shiro,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-springmvc,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-struts,0.0,0.0
subchen__jetbrick-template-2x_jetbrick-template-web,0.010416666666666666,0.0
sventorben__keycloak-home-idp-discovery_sventorben__keycloak-home-idp-discovery,0.0,0.0
sventorben__keycloak-restrict-client-auth_sventorben__keycloak-restrict-client-auth,0.0,0.0
swagger-api__swagger-core_swagger-annotations,0,0
swagger-api__swagger-core_swagger-core,0.0,0.0
swagger-api__swagger-core_swagger-eclipse-transformer-maven-plugin,0.0625,2.8333333333333335
swagger-api__swagger-core_swagger-integration,0.0,0.0
swagger-api__swagger-core_swagger-jaxrs2,0.0,0.0
swagger-api__swagger-core_swagger-jaxrs2-servlet-initializer,0.0,0
swagger-api__swagger-core_swagger-jaxrs2-servlet-initializer-v2,0.0,0
swagger-api__swagger-core_swagger-maven-plugin,0.0,0.0
swagger-api__swagger-core_swagger-maven-plugin-jakarta,0,0
swagger-api__swagger-core_swagger-models,0,0
swagger-api__swagger-parser_swagger-parser,0,0
swagger-api__swagger-parser_swagger-parser-cli,0.0,0
swagger-api__swagger-parser_swagger-parser-core,0.0,0
swagger-api__swagger-parser_swagger-parser-safe-url-resolver,0.0,0
swagger-api__swagger-parser_swagger-parser-v2-converter,0.0,0.0
swagger-api__swagger-petstore_swagger-api__swagger-petstore,0.0,0.0
tabby-sec__tabby_tabby-sec__tabby,0.0,0.0
talsma-ict__umldoclet_issue-13,0,0
talsma-ict__umldoclet_talsma-ict__umldoclet,0.0,0
tapdata__tapdata_api,0.0,0
tapdata__tapdata_code-gen,0.0,0
tapdata__tapdata_custom-sql-filter-module,0,0
tapdata__tapdata_deduction-module,0,0
tapdata__tapdata_iengine-oss,0.0,0
tapdata__tapdata_mcp-tap-server,0.0,0.0
tapdata__tapdata_milestone-module,0,0
tapdata__tapdata_observable-module,0.005128205128205128,0.0
tapdata__tapdata_proxy-client-module,0,0
tapdata__tapdata_skip-error-event-module,0,0
tapdata__tapdata_tapdata-cli,0.0,0.08333333333333333
tapdata__tapdata_tapdata-test,0.0,0
