project,submodule,total_unique_dependencies,omitted_conflict_count,omitted_conflict_percentage,version_managed_count,version_managed_percentage
oddfar__campus-imaotai,campus-admin,33,1,3.03,7,21.21
oddfar__campus-imaotai,campus-common,91,0,0.0,17,18.68
oddfar__campus-imaotai,campus-framework,41,0,0.0,1,2.44
oddfar__campus-imaotai,campus-modular,2,0,0.0,0,0.0
odrotbohm__spring-restbucks,server,163,2,1.23,20,12.27
ofdrw__ofdrw,ofdrw-converter,68,2,2.94,0,0.0
ofdrw__ofdrw,ofdrw-core,10,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-crypto,22,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-font,7,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-full,64,1,1.56,0,0.0
ofdrw__ofdrw,ofdrw-gm,10,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-graphics2d,14,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-gv,0,0,0,0,0
ofdrw__ofdrw,ofdrw-layout,29,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-pkg,13,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-reader,21,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-sign,22,0,0.0,0,0.0
ofdrw__ofdrw,ofdrw-tool,30,0,0.0,0,0.0
okta__okta-spring-boot,config-server,71,3,4.23,23,32.39
okta__okta-spring-boot,hosted-login-code-flow,78,0,0.0,8,10.26
okta__okta-spring-boot,redirect-code-flow,69,0,0.0,7,10.14
okta__okta-spring-boot,siw-jquery,70,0,0.0,6,8.57
okta__okta-spring-boot,webflux-resource-server,64,0,0.0,10,15.62
okta__okta-spring-boot,common-reactive,83,0,0.0,13,15.66
okta__okta-spring-boot,common-servlet,65,0,0.0,7,10.77
okta__okta-spring-boot,oauth2,170,3,1.76,40,23.53
okta__okta-spring-boot,sdk,53,0,0.0,10,18.87
oldratlee__fucking-java-concurrency,oldratlee__fucking-java-concurrency,0,0,0,0,0
ollama4j__ollama4j,ollama4j__ollama4j,30,2,6.67,0,0.0
omnifaces__omnifaces,omnifaces__omnifaces,236,32,13.56,0,0.0
ontodev__robot,robot-command,87,7,8.05,0,0.0
ontodev__robot,robot-core,140,17,12.14,0,0.0
ontodev__robot,robot-maven-plugin,95,9,9.47,0,0.0
ontodev__robot,robot-mock-plugin,86,8,9.3,0,0.0
ontop__ontop,owlapi,39,1,2.56,25,64.1
ontop__ontop,rdf4j,130,0,0.0,17,13.08
ontop__ontop,cli,178,0,0.0,16,8.99
ontop__ontop,endpoint,196,0,0.0,18,9.18
ontop__ontop,endpoint-core,131,0,0.0,16,12.21
ontop__ontop,kg-query,50,0,0.0,4,8.0
ontop__ontop,model,84,0,0.0,16,19.05
ontop__ontop,obda,76,0,0.0,16,21.05
ontop__ontop,optimization,78,0,0.0,16,20.51
ontop__ontop,rdb,81,0,0.0,16,19.75
ontop__ontop,core,94,0,0.0,16,17.02
ontop__ontop,sql,55,0,0.0,4,7.27
ontop__ontop,all,100,0,0.0,16,16.0
ontop__ontop,native,59,0,0.0,5,8.47
ontop__ontop,r2rml,89,0,0.0,18,20.22
ontop__ontop,plugin,109,2,1.83,31,28.44
ontop__ontop,semantic-index,128,0,0.0,14,10.94
open-pdf-sign__open-pdf-sign,open-pdf-sign__open-pdf-sign,85,6,7.06,3,3.53
OpenBAS-Platform__openbas,openbas-api,225,6,2.67,29,12.89
OpenBAS-Platform__openbas,openbas-framework,64,0,0.0,6,9.38
OpenBAS-Platform__openbas,openbas-model,113,1,0.88,17,15.04
OpenGamma__Strata,collect,17,0,0.0,0,0.0
opengoofy__crane4j,crane4j-annotation,25,1,4.0,2,8.0
opengoofy__crane4j,crane4j-core,45,1,2.22,1,2.22
opengoofy__crane4j,crane4j-mybatis-plus-extension-example,97,2,2.06,6,6.19
opengoofy__crane4j,crane4j-spring-boot-starter-example,92,2,2.17,8,8.7
opengoofy__crane4j,crane4j-extension-datasource,41,1,2.44,3,7.32
opengoofy__crane4j,crane4j-extension-jackson,42,1,2.38,3,7.14
opengoofy__crane4j,crane4j-extension-mybatis-plus,47,1,2.13,3,6.38
opengoofy__crane4j,crane4j-extension-redis,56,1,1.79,6,10.71
opengoofy__crane4j,crane4j-extension-spring,47,1,2.13,3,6.38
opengoofy__crane4j,crane4j-spring-boot-starter,104,2,1.92,6,5.77
OpenHFT__Java-Runtime-Compiler,OpenHFT__Java-Runtime-Compiler,8,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-cli,34,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-config,35,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-core,32,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-doc-maven-plugin,66,2,3.03,1,1.52
OpenIdentityPlatform__OpenDJ,opendj-dsml-servlet,161,11,6.83,5,3.11
OpenIdentityPlatform__OpenDJ,opendj-embedded,124,8,6.45,4,3.23
OpenIdentityPlatform__OpenDJ,opendj-embedded-server-examples,121,8,6.61,4,3.31
OpenIdentityPlatform__OpenDJ,opendj-grizzly,34,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-ldap-sdk-examples,34,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-ldap-toolkit,41,0,0.0,1,2.44
OpenIdentityPlatform__OpenDJ,opendj-legacy,8,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-maven-plugin,48,2,4.17,1,2.08
OpenIdentityPlatform__OpenDJ,opendj-openidm-account-change-notification-handler,122,8,6.56,3,2.46
OpenIdentityPlatform__OpenDJ,opendj-rest2ldap,63,0,0.0,3,4.76
OpenIdentityPlatform__OpenDJ,opendj-server,40,0,0.0,0,0.0
OpenIdentityPlatform__OpenDJ,opendj-server-example-plugin,122,8,6.56,4,3.28
OpenIdentityPlatform__OpenDJ,opendj-server-legacy,141,11,7.8,5,3.55
OpenIdentityPlatform__OpenDJ,opendj-server-msad-plugin,121,8,6.61,4,3.31
openjdk__jcstress,jcstress-benchmarks,7,0,0.0,1,14.29
openjdk__jcstress,jcstress-contended-autoinjector,4,0,0.0,0,0.0
openjdk__jcstress,jcstress-core,15,0,0.0,0,0.0
openjdk__jcstress,jcstress-result-gen,0,0,0,0,0
openjdk__jcstress,jcstress-samples,4,0,0.0,0,0.0
openjdk__jcstress,jcstress-test-gen,2,0,0.0,0,0.0
openjdk__jcstress,tests-all,14,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-0a,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-0b,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-0c,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-0d,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-0e,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-1a,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-1b,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-1c,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-1d,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-2a,4,0,0.0,0,0.0
openjdk__jcstress,tests-chapter-2b,4,0,0.0,0,0.0
openjdk__jcstress,tests-custom,4,0,0.0,0,0.0
openjdk__jmh,jmh-core,5,0,0.0,0,0.0
openjdk__jmh,jmh-core-benchmarks,5,0,0.0,0,0.0
openjdk__jmh,jmh-core-it,5,0,0.0,0,0.0
openjdk__jmh,jmh-generator-annprocess,2,0,0.0,0,0.0
openjdk__jmh,jmh-generator-asm,4,0,0.0,0,0.0
openjdk__jmh,jmh-generator-bytecode,4,0,0.0,0,0.0
openjdk__jmh,jmh-generator-reflection,2,0,0.0,0,0.0
openjdk__jmh,jmh-samples,3,0,0.0,0,0.0
openjdk__jol,jol-benchmarks,6,0,0.0,0,0.0
openjdk__jol,jol-cli,3,0,0.0,0,0.0
openjdk__jol,jol-core,9,0,0.0,0,0.0
openjdk__jol,jol-samples,2,0,0.0,0,0.0
openmrs__openmrs-core,api,157,9,5.73,4,2.55
openmrs__openmrs-core,liquibase,21,0,0.0,2,9.52
openmrs__openmrs-core,omod,184,11,5.98,4,2.17
openmrs__openmrs-core,web,199,10,5.03,3,1.51
openpnp__openpnp,main,0,0,0,0,0
OpenRefine__OpenRefine,benchmark,101,14,13.86,0,0.0
OpenRefine__OpenRefine,core,62,10,16.13,0,0.0
OpenRefine__OpenRefine,grel,57,9,15.79,0,0.0
openshift__jenkins-client-plugin,openshift__jenkins-client-plugin,151,0,0.0,7,4.64
openskynetwork__opensky-api,java,8,0,0.0,0,0.0
opentable__otj-pg-embedded,opentable__otj-pg-embedded,38,3,7.89,0,0.0
opentripplanner__OpenTripPlanner,application,342,43,12.57,3,0.88
opentripplanner__OpenTripPlanner,otp-shaded,2,0,0.0,0,0.0
opentripplanner__OpenTripPlanner,raptor,11,0,0.0,0,0.0
opentripplanner__OpenTripPlanner,utils,7,0,0.0,0,0.0
openzipkin__zipkin,zipkin-eureka,131,5,3.82,16,12.21
openzipkin__zipkin,zipkin,21,3,14.29,0,0.0
openzipkin__zipkin,activemq,37,3,8.11,0,0.0
openzipkin__zipkin,core,34,3,8.82,0,0.0
openzipkin__zipkin,kafka,40,4,10.0,0,0.0
openzipkin__zipkin,pulsar,45,4,8.89,0,0.0
openzipkin__zipkin,rabbitmq,35,3,8.57,0,0.0
openzipkin__zipkin,scribe,77,4,5.19,9,11.69
openzipkin__zipkin,zipkin-junit5,34,4,11.76,0,0.0
openzipkin__zipkin,zipkin-server,149,7,4.7,15,10.07
openzipkin__zipkin,cassandra,63,3,4.76,3,4.76
openzipkin__zipkin,elasticsearch,76,4,5.26,9,11.84
openzipkin__zipkin,mysql-v1,42,3,7.14,0,0.0
openzipkin__zipkin,zipkin-tests,17,2,11.76,0,0.0
operator-framework__java-operator-sdk,bootstrapper-maven-plugin,25,1,4.0,0,0.0
operator-framework__java-operator-sdk,caffeine-bounded-cache-support,51,2,3.92,1,1.96
operator-framework__java-operator-sdk,micrometer-support,67,1,1.49,0,0.0
operator-framework__java-operator-sdk,operator-framework,109,4,3.67,1,0.92
operator-framework__java-operator-sdk,operator-framework-core,77,2,2.6,0,0.0
operator-framework__java-operator-sdk,operator-framework-junit5,15,1,6.67,0,0.0
OpticFusion1__MCAntiMalware,MCAntiMalware-Core,42,5,11.9,0,0.0
ORCID__ORCID-Source,orcid-api-common,133,7,5.26,13,9.77
ORCID__ORCID-Source,orcid-api-web,50,1,2.0,6,12.0
ORCID__ORCID-Source,orcid-core,140,6,4.29,9,6.43
ORCID__ORCID-Source,orcid-internal-api,64,2,3.12,9,14.06
ORCID__ORCID-Source,orcid-message-listener,135,10,7.41,8,5.93
ORCID__ORCID-Source,orcid-persistence,117,6,5.13,8,6.84
ORCID__ORCID-Source,orcid-pub-web,51,1,1.96,5,9.8
ORCID__ORCID-Source,orcid-scheduler-web,67,2,2.99,5,7.46
ORCID__ORCID-Source,orcid-test,27,0,0.0,0,0.0
ORCID__ORCID-Source,orcid-utils,94,6,6.38,2,2.13
ORCID__ORCID-Source,orcid-web,119,4,3.36,3,2.52
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-codec-bilibili,55,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-codec-douyin,52,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-codec-douyu,52,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-codec-huya,72,4,5.56,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-codec-kuaishou,52,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-commons-base,5,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-commons-client,36,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-commons-util,34,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,client-example,145,1,0.69,7,4.83
OrdinaryRoad-Project__ordinaryroad-live-chat-client,codec-example,88,1,1.14,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,handler-example,85,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-plugin-forward,75,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-servers-browser,38,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-servers-netty,40,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-servers-netty-client,72,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-bilibili,88,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-douyin,88,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-douyu,85,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-huya,105,4,3.81,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-kuaishou,85,0,0.0,0,0.0
OrdinaryRoad-Project__ordinaryroad-live-chat-client,live-chat-client-websocket,84,0,0.0,0,0.0
orientechnologies__orientdb,agent,207,14,6.76,0,0.0
orientechnologies__orientdb,client,35,1,2.86,0,0.0
orientechnologies__orientdb,core,39,1,2.56,0,0.0
orientechnologies__orientdb,distributed,79,3,3.8,0,0.0
orientechnologies__orientdb,etl,68,2,2.94,0,0.0
orientechnologies__orientdb,driver,114,5,4.39,0,0.0
orientechnologies__orientdb,server,55,3,5.45,0,0.0
orientechnologies__orientdb,jdbc,48,2,4.17,0,0.0
orientechnologies__orientdb,lucene,72,1,1.39,0,0.0
orientechnologies__orientdb,object,37,1,2.7,0,0.0
orientechnologies__orientdb,security,48,1,2.08,0,0.0
orientechnologies__orientdb,test-commons,8,1,12.5,0,0.0
orientechnologies__orientdb,tools,41,1,2.44,0,0.0
oripa__oripa,oripa__oripa,38,3,7.89,0,0.0
orphan-oss__launch4j-maven-plugin,orphan-oss__launch4j-maven-plugin,61,4,6.56,0,0.0
orphan-oss__ognl,orphan-oss__ognl,9,0,0.0,0,0.0
oshi__oshi,oshi-core,12,0,0.0,0,0.0
oshi__oshi,oshi-core-java11,12,0,0.0,0,0.0
oshi__oshi,oshi-demo,8,0,0.0,0,0.0
Osiris-Team__1JPM,Osiris-Team__1JPM,6,0,0.0,0,0.0
OWASP-Benchmark__BenchmarkJava,OWASP-Benchmark__BenchmarkJava,127,11,8.66,0,0.0
OWASP__wrongsecrets,OWASP__wrongsecrets,458,19,4.15,26,5.68
ozlerhakan__poiji,ozlerhakan__poiji,16,2,12.5,0,0.0
p2-inc__keycloak-events,p2-inc__keycloak-events,316,59,18.67,0,0.0
p2-inc__keycloak-magic-link,p2-inc__keycloak-magic-link,181,36,19.89,0,0.0
p2-inc__keycloak-orgs,p2-inc__keycloak-orgs,324,63,19.44,0,0.0
pac4j__spring-security-pac4j,pac4j__spring-security-pac4j,51,1,1.96,0,0.0
PacoVK__tapir,PacoVK__tapir,340,1,0.29,48,14.12
pagehelper__Mybatis-PageHelper,pagehelper__Mybatis-PageHelper,24,0,0.0,0,0.0
PapenfussLab__gridss,PapenfussLab__gridss,42,6,14.29,2,4.76
paritytrading__philadelphia,client,14,0,0.0,0,0.0
paritytrading__philadelphia,acceptor,3,0,0.0,0,0.0
paritytrading__philadelphia,initiator,4,0,0.0,0,0.0
paritytrading__philadelphia,core,11,0,0.0,0,0.0
paritytrading__philadelphia,fix40,0,0,0,0,0
paritytrading__philadelphia,fix41,0,0,0,0,0
paritytrading__philadelphia,fix42,0,0,0,0,0
paritytrading__philadelphia,fix43,0,0,0,0,0
paritytrading__philadelphia,fix44,0,0,0,0,0
paritytrading__philadelphia,fix50,0,0,0,0,0
paritytrading__philadelphia,fix50sp1,0,0,0,0,0
paritytrading__philadelphia,fix50sp2,0,0,0,0,0
paritytrading__philadelphia,fixlatest,0,0,0,0,0
paritytrading__philadelphia,fixt11,0,0,0,0,0
paritytrading__philadelphia,perf-test,7,0,0.0,0,0.0
Password4j__password4j,Password4j__password4j,5,0,0.0,0,0.0
paulcwarren__spring-content,spring-content-autoconfigure,186,2,1.08,27,14.52
paulcwarren__spring-content,spring-content-azure-storage,129,1,0.78,28,21.71
paulcwarren__spring-content,spring-content-commons,72,1,1.39,20,27.78
paulcwarren__spring-content,spring-content-elasticsearch,140,4,2.86,19,13.57
paulcwarren__spring-content,spring-content-encryption,137,0,0.0,17,12.41
paulcwarren__spring-content,spring-content-fs,72,1,1.39,13,18.06
paulcwarren__spring-content,spring-content-gcs,173,3,1.73,23,13.29
paulcwarren__spring-content,spring-content-jpa,70,2,2.86,17,24.29
paulcwarren__spring-content,spring-content-mongo,46,1,2.17,8,17.39
paulcwarren__spring-content,spring-content-renditions,32,1,3.12,5,15.62
paulcwarren__spring-content,spring-content-rest,158,2,1.27,21,13.29
paulcwarren__spring-content,spring-content-s3,152,1,0.66,25,16.45
paulcwarren__spring-content,spring-content-solr,112,1,0.89,24,21.43
paulcwarren__spring-content,spring-versions-commons,32,0,0.0,4,12.5
paulcwarren__spring-content,spring-versions-jpa,51,1,1.96,13,25.49
pazone__ashot,pazone__ashot,42,2,4.76,0,0.0
PBH-BTN__PeerBanHelper,PBH-BTN__PeerBanHelper,92,9,9.78,0,0.0
pengpan__91160-cli,pengpan__91160-cli,43,2,4.65,0,0.0
petoncle__mousemaster,petoncle__mousemaster,12,1,8.33,0,0.0
PhilJay__MPAndroidChart,MPChartLib,10,0,0.0,0,0.0
phith0n__JavaThings,jdk8,43,3,6.98,0,0.0
phith0n__JavaThings,shiroattack,6,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-cli,23,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-configuration,31,3,9.68,0,0.0
PhoenicisOrg__phoenicis,phoenicis-containers,15,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-engines,2,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-entities,3,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-javafx,32,4,12.5,0,0.0
PhoenicisOrg__phoenicis,phoenicis-library,13,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-multithreading,17,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-repository,22,1,4.55,0,0.0
PhoenicisOrg__phoenicis,phoenicis-scripts,19,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-settings,13,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-tests,12,0,0.0,0,0.0
PhoenicisOrg__phoenicis,phoenicis-tools,124,11,8.87,0,0.0
PhoenicisOrg__phoenicis,phoenicis-win32,12,0,0.0,0,0.0
Phoenix616__MineDown,Phoenix616__MineDown,17,1,5.88,0,0.0
pig-mesh__deepseek4j,deepseek-solon-plugin,54,4,7.41,0,0.0
pig-mesh__deepseek4j,deepseek-spring-boot-starter,67,0,0.0,10,14.93
pig-mesh__deepseek4j,deepseek4j-core,34,5,14.71,0,0.0
pig-mesh__deepseek4j,deepseek4j-example,109,0,0.0,9,8.26
pig-mesh__excel-spring-boot-starter,pig-mesh__excel-spring-boot-starter,98,0,0.0,13,13.27
pilgrimage233__Minecraft-Rcon-Manage,endless-admin,42,1,2.38,4,9.52
pilgrimage233__Minecraft-Rcon-Manage,endless-common,88,0,0.0,10,11.36
pilgrimage233__Minecraft-Rcon-Manage,endless-framework,48,0,0.0,3,6.25
pilgrimage233__Minecraft-Rcon-Manage,endless-generator,6,0,0.0,2,33.33
pilgrimage233__Minecraft-Rcon-Manage,endless-quartz,7,0,0.0,0,0.0
pilgrimage233__Minecraft-Rcon-Manage,endless-server,33,0,0.0,3,9.09
pilgrimage233__Minecraft-Rcon-Manage,endless-system,2,0,0.0,0,0.0
pinterest__secor,pinterest__secor,215,41,19.07,4,1.86
piomin__sample-spring-kafka-microservices,base-domain,0,0,0,0,0
piomin__sample-spring-kafka-microservices,order-service,146,3,2.05,24,16.44
piomin__sample-spring-kafka-microservices,payment-service,153,3,1.96,24,15.69
piomin__sample-spring-kafka-microservices,stock-service,150,3,2.0,24,16.0
piomin__sample-spring-microservices-advanced,account-service,174,1,0.57,13,7.47
piomin__sample-spring-microservices-advanced,customer-service,259,11,4.25,23,8.88
piomin__sample-spring-microservices-advanced,discovery-service,120,4,3.33,6,5.0
piomin__sample-spring-microservices-advanced,gateway-service,146,0,0.0,15,10.27
piomin__sample-spring-microservices-advanced,product-service,182,1,0.55,14,7.69
piomin__sample-spring-microservices-advanced,transfer-service,182,1,0.55,14,7.69
piomin__sample-spring-microservices-kubernetes,admin-service,144,0,0.0,12,8.33
piomin__sample-spring-microservices-kubernetes,department-service,220,1,0.45,19,8.64
piomin__sample-spring-microservices-kubernetes,employee-service,214,1,0.47,18,8.41
piomin__sample-spring-microservices-kubernetes,gateway-service,157,0,0.0,14,8.92
piomin__sample-spring-microservices-kubernetes,organization-service,171,0,0.0,16,9.36
piomin__sample-spring-microservices-new,config-service,63,0,0.0,5,7.94
piomin__sample-spring-microservices-new,department-service,171,0,0.0,18,10.53
piomin__sample-spring-microservices-new,discovery-service,122,4,3.28,6,4.92
piomin__sample-spring-microservices-new,employee-service,164,0,0.0,18,10.98
piomin__sample-spring-microservices-new,gateway-service,155,0,0.0,14,9.03
piomin__sample-spring-microservices-new,organization-service,169,0,0.0,18,10.65
piomin__spring-boot-logging,logging-spring-commons,10,0,0.0,0,0.0
piomin__spring-boot-logging,logging-spring-tests,67,0,0.0,5,7.46
piomin__spring-boot-logging,logstash-logging-spring-boot-starter,58,8,13.79,0,0.0
piomin__spring-boot-logging,loki-logging-spring-boot-starter,55,9,16.36,0,0.0
piomin__spring-boot-logging,reactive-logging-spring-tests,85,0,0.0,5,5.88
piomin__spring-boot-logging,reactive-logstash-logging-spring-boot-starter,59,9,15.25,0,0.0
pircbotx__pircbotx,pircbotx__pircbotx,25,0,0.0,0,0.0
pivovarit__parallel-collectors,pivovarit__parallel-collectors,24,1,4.17,0,0.0
pivovarit__throwing-function,pivovarit__throwing-function,16,4,25.0,0,0.0
pkainulainen__spring-batch-examples,spring,59,0,0.0,12,20.34
pkainulainen__spring-batch-examples,spring-boot,50,0,0.0,0,0.0
pkainulainen__spring-batch-examples,csv-file,51,0,0.0,0,0.0
pkainulainen__spring-batch-examples,custom-item-reader,50,0,0.0,0,0.0
pkainulainen__spring-batch-examples,database,50,0,0.0,0,0.0
pkainulainen__spring-batch-examples,rest-api,50,0,0.0,0,0.0
pkainulainen__spring-batch-examples,xml-file,55,0,0.0,0,0.0
plantuml__plantuml-server,plantuml__plantuml-server,157,15,9.55,0,0.0
PlayEdu__PlayEdu,playedu-api,91,3,3.3,9,9.89
PlayEdu__PlayEdu,playedu-common,87,3,3.45,9,10.34
PlayEdu__PlayEdu,playedu-course,89,3,3.37,9,10.11
PlayEdu__PlayEdu,playedu-resource,88,3,3.41,9,10.23
PlayEdu__PlayEdu,playedu-system,88,3,3.41,9,10.23
PlayPro__CoreProtect,PlayPro__CoreProtect,104,12,11.54,1,0.96
Plugily-Projects__MurderMystery,Plugily-Projects__MurderMystery,58,5,8.62,0,0.0
plutext__docx4j,docx4j-conversion-via-microsoft-graph,9,1,11.11,0,0.0
plutext__docx4j,docx4j-core,28,5,17.86,0,0.0
plutext__docx4j,docx4j-diffx,7,0,0.0,0,0.0
plutext__docx4j,docx4j-documents4j-local,26,1,3.85,0,0.0
plutext__docx4j,docx4j-documents4j-remote,47,1,2.13,0,0.0
plutext__docx4j,docx4j-docx-anon,9,0,0.0,0,0.0
plutext__docx4j,docx4j-export-fo,38,2,5.26,0,0.0
plutext__docx4j,docx4j-JAXB-MOXy,15,2,13.33,0,0.0
plutext__docx4j,docx4j-JAXB-ReferenceImpl,12,0,0.0,0,0.0
plutext__docx4j,docx4j-legacy-service,13,0,0.0,0,0.0
plutext__docx4j,docx4j-openxml-objects,6,0,0.0,0,0.0
plutext__docx4j,docx4j-openxml-objects-pml,7,0,0.0,0,0.0
plutext__docx4j,docx4j-openxml-objects-sml,7,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-conversion-via-microsoft-graph,30,4,13.33,0,0.0
plutext__docx4j,docx4j-samples-documents4j-local,11,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-documents4j-remote,11,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-docx-diffx,11,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-docx-export-fo,13,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-docx4j,15,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-glox4j,12,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-pptx4j,12,0,0.0,0,0.0
plutext__docx4j,docx4j-samples-xlsx4j,12,0,0.0,0,0.0
pnoker__iot-dc3,dc3-center-auth,213,3,1.41,26,12.21
pnoker__iot-dc3,dc3-center-data,234,3,1.28,24,10.26
pnoker__iot-dc3,dc3-center-manager,229,3,1.31,25,10.92
pnoker__iot-dc3,dc3-driver-dtu-yeecom,183,2,1.09,19,10.38
pnoker__iot-dc3,dc3-driver-edge-gateway,190,2,1.05,23,12.11
pnoker__iot-dc3,dc3-driver-listening-virtual,183,2,1.09,19,10.38
pnoker__iot-dc3,dc3-driver-lwm2m,194,2,1.03,22,11.34
pnoker__iot-dc3,dc3-driver-modbus-tcp,183,2,1.09,22,12.02
pnoker__iot-dc3,dc3-driver-mqtt,190,2,1.05,23,12.11
pnoker__iot-dc3,dc3-driver-opc-da,186,2,1.08,22,11.83
pnoker__iot-dc3,dc3-driver-opc-ua,196,2,1.02,25,12.76
pnoker__iot-dc3,dc3-driver-plcs7,183,2,1.09,22,12.02
pnoker__iot-dc3,dc3-driver-virtual,183,2,1.09,22,12.02
pnoker__iot-dc3,dc3-driver-weather-amap,183,2,1.09,22,12.02
pnoker__iot-dc3,dc3-gateway,203,2,0.99,30,14.78
praxis-live__praxis-live,praxiscore.embedder,11,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.audio,42,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.code,99,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.components,41,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.core,13,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.core.ui,58,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.editor.saveflash,55,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.model,15,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.opengl,37,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.project,49,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.project.templates,38,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.properties,14,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.pxj,34,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.pxr,60,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.pxr.graph,36,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.pxr.gui,33,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.pxs,29,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.tableeditor,25,0,0.0,0,0.0
praxis-live__praxis-live,praxislive.video,46,0,0.0,0,0.0
primefaces__primefaces,primefaces,64,6,9.38,0,0.0
primefaces__primefaces,primefaces-cli,9,0,0.0,0,0.0
primefaces__primefaces,primefaces-integration-tests,108,9,8.33,0,0.0
